Phon1	Phon2	Phon3	Count	Prob(Phon1 Phon2 Phon3)
w	E	r	4	0.000270544470747379
J	$	k	4	0.000270544470747379
s	5	f	4	0.000270544470747379
d	w	2	4	0.000270544470747379
N	s	p	4	0.000270544470747379
5	n	w	4	0.000270544470747379
f	g	#	4	0.000270544470747379
z	r	1	4	0.000270544470747379
l	$	f	4	0.000270544470747379
I	m	7	4	0.000270544470747379
Q	J	m	4	0.000270544470747379
l	2	_	4	0.000270544470747379
@	s	m	4	0.000270544470747379
t	d	$	4	0.000270544470747379
f	i	J	4	0.000270544470747379
I	v	6	4	0.000270544470747379
d	h	E	4	0.000270544470747379
n	k	3	4	0.000270544470747379
#	d	w	4	0.000270544470747379
b	4	I	4	0.000270544470747379
#	s	h	4	0.000270544470747379
i	b	I	4	0.000270544470747379
#	s	J	4	0.000270544470747379
J	u	 	4	0.000270544470747379
s	3	d	4	0.000270544470747379
 	T	w	4	0.000270544470747379
 	z	2	4	0.000270544470747379
g	#	g	4	0.000270544470747379
i	t	j	4	0.000270544470747379
k	f	2	4	0.000270544470747379
b	i	k	4	0.000270544470747379
i	n	d	4	0.000270544470747379
5	I	z	4	0.000270544470747379
2	g	@	4	0.000270544470747379
u	p	r	4	0.000270544470747379
t	i	b	4	0.000270544470747379
f	{	d	4	0.000270544470747379
g	z	V	4	0.000270544470747379
I	l	s	4	0.000270544470747379
d	b	Q	4	0.000270544470747379
l	I	Z	4	0.000270544470747379
 	l	9	4	0.000270544470747379
b	#	g	4	0.000270544470747379
t	p	5	4	0.000270544470747379
u	t	Q	4	0.000270544470747379
r	6	@	4	0.000270544470747379
5	n	z	4	0.000270544470747379
u	s	f	4	0.000270544470747379
#	d	j	4	0.000270544470747379
E	d	m	4	0.000270544470747379
f	t	n	4	0.000270544470747379
 	l	j	4	0.000270544470747379
I	Q	r	4	0.000270544470747379
3	b	P	4	0.000270544470747379
2	b	$	4	0.000270544470747379
5	z	7	4	0.000270544470747379
b	5	h	4	0.000270544470747379
6	t	m	4	0.000270544470747379
_	i	s	4	0.000270544470747379
z	1	I	4	0.000270544470747379
#	h	#	4	0.000270544470747379
$	l	n	4	0.000270544470747379
J	U	{	4	0.000270544470747379
b	I	m	4	0.000270544470747379
d	Q	p	4	0.000270544470747379
1	s	f	4	0.000270544470747379
T	r	$	4	0.000270544470747379
@	v	j	4	0.000270544470747379
V	f	r	4	0.000270544470747379
u	p	P	4	0.000270544470747379
S	8	R	4	0.000270544470747379
2	f	s	4	0.000270544470747379
I	h	U	4	0.000270544470747379
g	2	z	4	0.000270544470747379
$	T	i	4	0.000270544470747379
U	s	t	4	0.000270544470747379
f	s	t	4	0.000270544470747379
s	Q	_	4	0.000270544470747379
2	I	t	4	0.000270544470747379
V	f	H	4	0.000270544470747379
p	7	s	4	0.000270544470747379
H	T	 	4	0.000270544470747379
2	{	m	4	0.000270544470747379
s	f	i	4	0.000270544470747379
I	w	$	4	0.000270544470747379
g	{	d	4	0.000270544470747379
v	1	d	4	0.000270544470747379
r	$	s	4	0.000270544470747379
t	t	u	4	0.000270544470747379
h	2	s	4	0.000270544470747379
g	z	j	4	0.000270544470747379
V	f	s	4	0.000270544470747379
Q	p	w	4	0.000270544470747379
2	r	Q	4	0.000270544470747379
b	@	g	4	0.000270544470747379
U	d	l	4	0.000270544470747379
$	t	k	4	0.000270544470747379
d	6	@	4	0.000270544470747379
t	s	i	4	0.000270544470747379
l	f	E	4	0.000270544470747379
2	V	m	4	0.000270544470747379
s	#	_	4	0.000270544470747379
h	E	s	4	0.000270544470747379
@	k	3	4	0.000270544470747379
n	b	1	4	0.000270544470747379
n	5	g	4	0.000270544470747379
Q	r	#	4	0.000270544470747379
I	t	h	4	0.000270544470747379
i	I	s	4	0.000270544470747379
8	t	u	4	0.000270544470747379
l	i	m	4	0.000270544470747379
m	$	d	4	0.000270544470747379
n	J	t	4	0.000270544470747379
I	S	E	4	0.000270544470747379
n	i	n	4	0.000270544470747379
J	1	f	4	0.000270544470747379
 	i	l	4	0.000270544470747379
$	p	I	4	0.000270544470747379
s	d	1	4	0.000270544470747379
h	Q	N	4	0.000270544470747379
{	z	I	4	0.000270544470747379
#	b	r	4	0.000270544470747379
n	2	s	4	0.000270544470747379
d	s	$	4	0.000270544470747379
n	p	E	4	0.000270544470747379
I	l	g	4	0.000270544470747379
t	k	1	4	0.000270544470747379
s	l	6	4	0.000270544470747379
t	i	_	4	0.000270544470747379
I	b	U	4	0.000270544470747379
U	E	t	4	0.000270544470747379
s	$	n	4	0.000270544470747379
l	4	m	4	0.000270544470747379
h	Q	k	4	0.000270544470747379
2	_	{	4	0.000270544470747379
 	E	t	4	0.000270544470747379
j	u	v	4	0.000270544470747379
5	s	i	4	0.000270544470747379
g	1	z	4	0.000270544470747379
U	k	s	4	0.000270544470747379
w	3	v	4	0.000270544470747379
g	{	f	4	0.000270544470747379
$	k	S	4	0.000270544470747379
n	I	J	4	0.000270544470747379
s	t	6	4	0.000270544470747379
3	b	5	4	0.000270544470747379
k	i	t	4	0.000270544470747379
7	g	r	4	0.000270544470747379
2	I	l	4	0.000270544470747379
h	i	v	4	0.000270544470747379
p	I	v	4	0.000270544470747379
 	8	f	4	0.000270544470747379
t	Q	t	4	0.000270544470747379
d	V	d	4	0.000270544470747379
m	E	z	4	0.000270544470747379
2	p	l	4	0.000270544470747379
2	d	2	4	0.000270544470747379
2	Q	l	4	0.000270544470747379
@	J	#	4	0.000270544470747379
g	$	k	4	0.000270544470747379
b	Q	p	4	0.000270544470747379
@	v	#	4	0.000270544470747379
1	s	E	4	0.000270544470747379
z	{	_	4	0.000270544470747379
5	g	5	4	0.000270544470747379
S	8	r	4	0.000270544470747379
g	5	d	4	0.000270544470747379
2	f	H	4	0.000270544470747379
E	p	J	4	0.000270544470747379
E	d	z	4	0.000270544470747379
l	b	Q	4	0.000270544470747379
k	b	2	4	0.000270544470747379
h	6	d	4	0.000270544470747379
n	{	d	4	0.000270544470747379
6	l	@	4	0.000270544470747379
u	l	{	4	0.000270544470747379
n	2	_	4	0.000270544470747379
Q	t	w	4	0.000270544470747379
 	J	5	4	0.000270544470747379
6	n	z	4	0.000270544470747379
w	I	b	4	0.000270544470747379
k	S	Q	4	0.000270544470747379
t	{	z	4	0.000270544470747379
n	V	r	4	0.000270544470747379
v	6	 	4	0.000270544470747379
n	h	j	4	0.000270544470747379
1	t	n	4	0.000270544470747379
f	$	g	4	0.000270544470747379
n	5	f	4	0.000270544470747379
n	I	w	4	0.000270544470747379
p	r	V	4	0.000270544470747379
D	E	n	4	0.000270544470747379
v	6	@	4	0.000270544470747379
1	T	I	4	0.000270544470747379
w	$	p	4	0.000270544470747379
i	d	b	4	0.000270544470747379
{	t	m	4	0.000270544470747379
p	Q	v	4	0.000270544470747379
f	l	U	4	0.000270544470747379
w	2	I	4	0.000270544470747379
t	7	s	4	0.000270544470747379
N	d	Q	4	0.000270544470747379
5	n	2	4	0.000270544470747379
5	t	2	4	0.000270544470747379
l	Q	S	4	0.000270544470747379
t	g	5	4	0.000270544470747379
n	v	{	4	0.000270544470747379
 	V	D	4	0.000270544470747379
1	b	i	4	0.000270544470747379
 	2	v	4	0.000270544470747379
Q	r	E	4	0.000270544470747379
u	t	f	4	0.000270544470747379
p	H	m	4	0.000270544470747379
z	E	t	4	0.000270544470747379
5	t	h	4	0.000270544470747379
$	s	k	4	0.000270544470747379
_	{	b	4	0.000270544470747379
f	u	d	4	0.000270544470747379
r	9	s	4	0.000270544470747379
U	d	k	4	0.000270544470747379
#	d	l	4	0.000270544470747379
k	s	T	4	0.000270544470747379
r	@	S	4	0.000270544470747379
u	d	H	4	0.000270544470747379
l	b	r	4	0.000270544470747379
s	r	u	4	0.000270544470747379
k	5	@	4	0.000270544470747379
S	6	t	4	0.000270544470747379
E	d	h	4	0.000270544470747379
n	b	{	4	0.000270544470747379
I	J	b	4	0.000270544470747379
d	p	2	4	0.000270544470747379
d	u	m	4	0.000270544470747379
i	k	n	4	0.000270544470747379
s	r	V	4	0.000270544470747379
 	m	7	4	0.000270544470747379
S	I	5	4	0.000270544470747379
k	5	E	4	0.000270544470747379
s	_	4	4	0.000270544470747379
l	7	t	4	0.000270544470747379
5	f	l	4	0.000270544470747379
v	{	p	4	0.000270544470747379
4	l	d	4	0.000270544470747379
p	S	Q	4	0.000270544470747379
J	V	m	4	0.000270544470747379
l	m	#	4	0.000270544470747379
t	5	v	4	0.000270544470747379
s	$	g	4	0.000270544470747379
_	@	d	4	0.000270544470747379
I	J	U	4	0.000270544470747379
I	n	D	4	0.000270544470747379
1	J	E	4	0.000270544470747379
p	{	z	4	0.000270544470747379
n	m	I	4	0.000270544470747379
w	7	d	4	0.000270544470747379
d	H	h	4	0.000270544470747379
k	2	l	4	0.000270544470747379
u	I	d	4	0.000270544470747379
i	5	l	4	0.000270544470747379
E	_	w	4	0.000270544470747379
w	7	s	4	0.000270544470747379
b	P	@	4	0.000270544470747379
S	E	n	4	0.000270544470747379
E	s	1	4	0.000270544470747379
h	V	t	4	0.000270544470747379
m	V	S	4	0.000270544470747379
m	5	p	4	0.000270544470747379
k	2	r	4	0.000270544470747379
Q	k	h	4	0.000270544470747379
v	j	U	4	0.000270544470747379
I	_	Q	4	0.000270544470747379
u	g	{	4	0.000270544470747379
u	T	@	4	0.000270544470747379
i	2	 	4	0.000270544470747379
b	@	m	4	0.000270544470747379
k	n	i	4	0.000270544470747379
{	_	U	4	0.000270544470747379
Q	k	n	4	0.000270544470747379
3	r	@	4	0.000270544470747379
7	b	2	4	0.000270544470747379
n	f	6	4	0.000270544470747379
I	f	T	4	0.000270544470747379
n	5	w	4	0.000270544470747379
1	s	s	4	0.000270544470747379
m	u	d	4	0.000270544470747379
J	I	v	4	0.000270544470747379
V	p	k	4	0.000270544470747379
I	T	m	4	0.000270544470747379
 	z	u	4	0.000270544470747379
r	$	I	4	0.000270544470747379
5	b	V	4	0.000270544470747379
E	d	H	4	0.000270544470747379
E	t	V	4	0.000270544470747379
1	s	b	4	0.000270544470747379
p	u	f	4	0.000270544470747379
{	m	s	4	0.000270544470747379
 	b	9	4	0.000270544470747379
n	w	i	4	0.000270544470747379
#	s	P	4	0.000270544470747379
#	f	w	4	0.000270544470747379
J	i	t	4	0.000270544470747379
k	1	I	4	0.000270544470747379
 	d	4	4	0.000270544470747379
v	1	p	4	0.000270544470747379
b	P	k	4	0.000270544470747379
v	P	d	4	0.000270544470747379
P	w	U	4	0.000270544470747379
8	b	{	4	0.000270544470747379
n	Q	d	4	0.000270544470747379
d	H	s	4	0.000270544470747379
n	m	#	4	0.000270544470747379
d	1	I	4	0.000270544470747379
Q	d	z	4	0.000270544470747379
t	n	2	4	0.000270544470747379
d	m	1	4	0.000270544470747379
i	l	#	4	0.000270544470747379
l	w	3	4	0.000270544470747379
i	@	m	4	0.000270544470747379
f	1	b	4	0.000270544470747379
r	u	S	4	0.000270544470747379
r	i	Q	4	0.000270544470747379
b	u	s	4	0.000270544470747379
l	3	R	4	0.000270544470747379
m	p	b	4	0.000270544470747379
b	E	k	4	0.000270544470747379
h	5	k	4	0.000270544470747379
V	d	z	4	0.000270544470747379
s	b	r	4	0.000270544470747379
n	_	2	4	0.000270544470747379
H	S	I	4	0.000270544470747379
s	g	I	4	0.000270544470747379
i	f	Q	4	0.000270544470747379
D	@	h	4	0.000270544470747379
h	{	s	4	0.000270544470747379
k	s	g	4	0.000270544470747379
1	z	7	4	0.000270544470747379
J	w	3	4	0.000270544470747379
2	d	Q	4	0.000270544470747379
m	I	{	4	0.000270544470747379
n	r	{	4	0.000270544470747379
#	h	i	4	0.000270544470747379
d	h	{	4	0.000270544470747379
f	s	@	4	0.000270544470747379
b	E	N	4	0.000270544470747379
n	@	S	4	0.000270544470747379
V	r	5	4	0.000270544470747379
z	5	@	4	0.000270544470747379
Q	l	S	4	0.000270544470747379
n	$	R	4	0.000270544470747379
m	Q	b	4	0.000270544470747379
5	t	{	4	0.000270544470747379
d	5	b	4	0.000270544470747379
d	h	i	4	0.000270544470747379
h	V	f	4	0.000270544470747379
H	I	z	4	0.000270544470747379
p	V	z	4	0.000270544470747379
7	z	 	4	0.000270544470747379
p	k	I	4	0.000270544470747379
z	I	Q	4	0.000270544470747379
d	i	z	4	0.000270544470747379
N	g	$	4	0.000270544470747379
i	v	2	4	0.000270544470747379
z	5	 	4	0.000270544470747379
 	8	b	4	0.000270544470747379
Q	J	@	4	0.000270544470747379
{	d	j	4	0.000270544470747379
m	s	2	4	0.000270544470747379
@	v	D	4	0.000270544470747379
S	2	 	4	0.000270544470747379
I	Z	1	4	0.000270544470747379
@	h	#	4	0.000270544470747379
S	6	@	4	0.000270544470747379
2	b	l	4	0.000270544470747379
g	1	p	4	0.000270544470747379
3	s	P	4	0.000270544470747379
n	{	f	4	0.000270544470747379
f	{	m	4	0.000270544470747379
Q	n	Q	4	0.000270544470747379
f	i	z	4	0.000270544470747379
d	f	I	4	0.000270544470747379
f	p	r	4	0.000270544470747379
j	5	k	4	0.000270544470747379
d	5	p	4	0.000270544470747379
$	f	 	4	0.000270544470747379
m	m	1	4	0.000270544470747379
Q	m	E	4	0.000270544470747379
d	s	k	4	0.000270544470747379
N	V	p	4	0.000270544470747379
f	1	k	4	0.000270544470747379
d	$	b	4	0.000270544470747379
l	b	8	4	0.000270544470747379
b	5	@	4	0.000270544470747379
j	U	k	4	0.000270544470747379
w	7	n	4	0.000270544470747379
s	b	5	4	0.000270544470747379
5	l	_	4	0.000270544470747379
2	p	#	4	0.000270544470747379
{	J	w	4	0.000270544470747379
I	k	u	4	0.000270544470747379
k	m	#	4	0.000270544470747379
J	E	l	4	0.000270544470747379
Q	s	l	4	0.000270544470747379
I	l	r	4	0.000270544470747379
P	w	3	4	0.000270544470747379
I	I	z	4	0.000270544470747379
k	t	8	4	0.000270544470747379
{	z	j	4	0.000270544470747379
h	8	b	4	0.000270544470747379
5	b	#	4	0.000270544470747379
n	2	I	4	0.000270544470747379
4	@	b	4	0.000270544470747379
p	$	k	4	0.000270544470747379
u	p	7	4	0.000270544470747379
t	V	g	4	0.000270544470747379
N	b	Q	4	0.000270544470747379
n	s	u	4	0.000270544470747379
 	8	t	4	0.000270544470747379
1	s	i	4	0.000270544470747379
n	P	I	4	0.000270544470747379
P	b	r	4	0.000270544470747379
 	V	k	4	0.000270544470747379
f	g	{	4	0.000270544470747379
 	E	b	4	0.000270544470747379
$	s	i	4	0.000270544470747379
b	6	d	4	0.000270544470747379
Q	v	r	4	0.000270544470747379
Q	f	T	4	0.000270544470747379
_	f	U	4	0.000270544470747379
@	h	I	4	0.000270544470747379
n	T	I	4	0.000270544470747379
 	1	v	4	0.000270544470747379
@	t	8	4	0.000270544470747379
r	i	j	4	0.000270544470747379
l	k	1	4	0.000270544470747379
s	3	R	4	0.000270544470747379
N	t	2	4	0.000270544470747379
5	d	i	4	0.000270544470747379
p	d	r	4	0.000270544470747379
n	J	m	4	0.000270544470747379
N	I	 	4	0.000270544470747379
n	v	5	4	0.000270544470747379
1	k	V	4	0.000270544470747379
S	b	V	4	0.000270544470747379
h	V	g	4	0.000270544470747379
 	_	6	4	0.000270544470747379
b	t	1	4	0.000270544470747379
n	_	f	4	0.000270544470747379
u	p	i	4	0.000270544470747379
_	1	l	4	0.000270544470747379
f	V	z	4	0.000270544470747379
h	I	J	4	0.000270544470747379
N	k	$	4	0.000270544470747379
5	d	6	4	0.000270544470747379
f	s	{	4	0.000270544470747379
n	$	r	4	0.000270544470747379
 	l	7	4	0.000270544470747379
u	Z	 	4	0.000270544470747379
t	5	z	4	0.000270544470747379
s	s	E	4	0.000270544470747379
d	1	m	4	0.000270544470747379
j	u	5	4	0.000270544470747379
9	b	P	4	0.000270544470747379
p	V	s	4	0.000270544470747379
t	f	2	4	0.000270544470747379
@	n	5	4	0.000270544470747379
k	s	H	4	0.000270544470747379
s	Q	t	4	0.000270544470747379
{	t	l	4	0.000270544470747379
Q	d	p	3	0.000202908353060534
_	u	_	3	0.000202908353060534
m	b	i	3	0.000202908353060534
{	k	Q	3	0.000202908353060534
9	m	@	3	0.000202908353060534
l	8	v	3	0.000202908353060534
h	$	R	3	0.000202908353060534
2	{	g	3	0.000202908353060534
k	I	b	3	0.000202908353060534
U	k	u	3	0.000202908353060534
b	i	I	3	0.000202908353060534
i	r	I	3	0.000202908353060534
$	k	s	3	0.000202908353060534
{	S	l	3	0.000202908353060534
l	b	4	3	0.000202908353060534
g	#	b	3	0.000202908353060534
q	n	t	3	0.000202908353060534
#	J	#	3	0.000202908353060534
g	5	n	3	0.000202908353060534
D	8	z	3	0.000202908353060534
p	5	T	3	0.000202908353060534
k	2	 	3	0.000202908353060534
S	H	S	3	0.000202908353060534
Q	b	_	3	0.000202908353060534
2	Q	g	3	0.000202908353060534
p	{	_	3	0.000202908353060534
m	p	n	3	0.000202908353060534
p	U	J	3	0.000202908353060534
s	t	g	3	0.000202908353060534
1	J	 	3	0.000202908353060534
N	k	m	3	0.000202908353060534
v	w	#	3	0.000202908353060534
i	D	I	3	0.000202908353060534
m	t	Q	3	0.000202908353060534
v	1	k	3	0.000202908353060534
_	i	p	3	0.000202908353060534
@	f	8	3	0.000202908353060534
V	v	k	3	0.000202908353060534
s	T	i	3	0.000202908353060534
t	i	1	3	0.000202908353060534
n	s	w	3	0.000202908353060534
7	r	1	3	0.000202908353060534
P	d	V	3	0.000202908353060534
m	w	1	3	0.000202908353060534
S	#	k	3	0.000202908353060534
Z	@	d	3	0.000202908353060534
V	_	m	3	0.000202908353060534
l	p	J	3	0.000202908353060534
I	h	#	3	0.000202908353060534
z	7	 	3	0.000202908353060534
t	u	f	3	0.000202908353060534
f	7	 	3	0.000202908353060534
@	p	U	3	0.000202908353060534
i	S	i	3	0.000202908353060534
1	m	1	3	0.000202908353060534
t	m	1	3	0.000202908353060534
$	s	j	3	0.000202908353060534
2	E	s	3	0.000202908353060534
j	U	f	3	0.000202908353060534
g	1	d	3	0.000202908353060534
n	b	5	3	0.000202908353060534
6	n	h	3	0.000202908353060534
_	I	r	3	0.000202908353060534
3	s	E	3	0.000202908353060534
b	k	@	3	0.000202908353060534
i	1	J	3	0.000202908353060534
3	n	m	3	0.000202908353060534
g	$	r	3	0.000202908353060534
d	#	f	3	0.000202908353060534
f	w	2	3	0.000202908353060534
Q	g	k	3	0.000202908353060534
T	w	1	3	0.000202908353060534
U	f	{	3	0.000202908353060534
s	b	3	3	0.000202908353060534
I	t	i	3	0.000202908353060534
j	5	 	3	0.000202908353060534
f	$	z	3	0.000202908353060534
@	m	z	3	0.000202908353060534
n	_	l	3	0.000202908353060534
5	n	{	3	0.000202908353060534
k	3	S	3	0.000202908353060534
j	U	d	3	0.000202908353060534
s	h	{	3	0.000202908353060534
4	n	j	3	0.000202908353060534
i	b	i	3	0.000202908353060534
E	z	j	3	0.000202908353060534
p	6	z	3	0.000202908353060534
{	n	{	3	0.000202908353060534
k	@	f	3	0.000202908353060534
g	Q	t	3	0.000202908353060534
2	V	p	3	0.000202908353060534
_	5	n	3	0.000202908353060534
$	p	j	3	0.000202908353060534
V	b	n	3	0.000202908353060534
p	V	d	3	0.000202908353060534
p	u	k	3	0.000202908353060534
f	7	l	3	0.000202908353060534
Q	l	7	3	0.000202908353060534
@	p	j	3	0.000202908353060534
k	P	I	3	0.000202908353060534
$	r	Q	3	0.000202908353060534
f	T	 	3	0.000202908353060534
m	d	r	3	0.000202908353060534
i	k	P	3	0.000202908353060534
{	r	#	3	0.000202908353060534
S	I	E	3	0.000202908353060534
v	i	@	3	0.000202908353060534
v	$	s	3	0.000202908353060534
k	6	 	3	0.000202908353060534
t	f	i	3	0.000202908353060534
U	p	P	3	0.000202908353060534
E	r	U	3	0.000202908353060534
l	p	t	3	0.000202908353060534
3	T	w	3	0.000202908353060534
i	@	l	3	0.000202908353060534
S	w	U	3	0.000202908353060534
u	E	t	3	0.000202908353060534
m	$	k	3	0.000202908353060534
l	_	7	3	0.000202908353060534
d	V	f	3	0.000202908353060534
i	l	E	3	0.000202908353060534
g	2	 	3	0.000202908353060534
V	p	m	3	0.000202908353060534
t	u	h	3	0.000202908353060534
n	V	k	3	0.000202908353060534
m	E	S	3	0.000202908353060534
s	7	s	3	0.000202908353060534
p	d	#	3	0.000202908353060534
t	I	I	3	0.000202908353060534
 	5	f	3	0.000202908353060534
$	h	$	3	0.000202908353060534
p	$	z	3	0.000202908353060534
g	E	n	3	0.000202908353060534
3	p	l	3	0.000202908353060534
_	n	I	3	0.000202908353060534
d	3	n	3	0.000202908353060534
r	i	$	3	0.000202908353060534
_	{	z	3	0.000202908353060534
f	#	R	3	0.000202908353060534
Q	d	V	3	0.000202908353060534
w	#	z	3	0.000202908353060534
b	I	I	3	0.000202908353060534
n	_	9	3	0.000202908353060534
Q	t	E	3	0.000202908353060534
V	p	w	3	0.000202908353060534
g	#	R	3	0.000202908353060534
f	k	r	3	0.000202908353060534
 	I	J	3	0.000202908353060534
p	r	#	3	0.000202908353060534
$	k	w	3	0.000202908353060534
_	$	d	3	0.000202908353060534
1	g	 	3	0.000202908353060534
g	i	z	3	0.000202908353060534
m	V	p	3	0.000202908353060534
i	m	2	3	0.000202908353060534
7	s	k	3	0.000202908353060534
l	V	l	3	0.000202908353060534
#	m	{	3	0.000202908353060534
 	r	9	3	0.000202908353060534
5	f	 	3	0.000202908353060534
n	s	S	3	0.000202908353060534
m	2	d	3	0.000202908353060534
I	f	#	3	0.000202908353060534
t	g	V	3	0.000202908353060534
p	U	d	3	0.000202908353060534
p	1	g	3	0.000202908353060534
w	3	t	3	0.000202908353060534
d	h	Q	3	0.000202908353060534
d	5	d	3	0.000202908353060534
t	2	w	3	0.000202908353060534
i	n	g	3	0.000202908353060534
w	1	f	3	0.000202908353060534
2	t	S	3	0.000202908353060534
g	P	h	3	0.000202908353060534
S	b	5	3	0.000202908353060534
4	n	I	3	0.000202908353060534
v	1	Z	3	0.000202908353060534
@	J	I	3	0.000202908353060534
#	r	i	3	0.000202908353060534
l	d	k	3	0.000202908353060534
t	2	r	3	0.000202908353060534
u	p	s	3	0.000202908353060534
6	n	r	3	0.000202908353060534
i	Z	H	3	0.000202908353060534
J	7	f	3	0.000202908353060534
{	g	t	3	0.000202908353060534
d	b	I	3	0.000202908353060534
6	r	I	3	0.000202908353060534
 	j	1	3	0.000202908353060534
1	f	I	3	0.000202908353060534
T	7	l	3	0.000202908353060534
d	b	#	3	0.000202908353060534
P	d	i	3	0.000202908353060534
g	{	t	3	0.000202908353060534
3	p	5	3	0.000202908353060534
@	g	u	3	0.000202908353060534
n	i	v	3	0.000202908353060534
I	l	_	3	0.000202908353060534
m	6	I	3	0.000202908353060534
l	k	w	3	0.000202908353060534
n	u	k	3	0.000202908353060534
3	z	I	3	0.000202908353060534
i	t	b	3	0.000202908353060534
 	q	n	3	0.000202908353060534
u	s	5	3	0.000202908353060534
f	@	d	3	0.000202908353060534
g	Q	N	3	0.000202908353060534
u	E	n	3	0.000202908353060534
i	n	7	3	0.000202908353060534
$	h	{	3	0.000202908353060534
I	l	J	3	0.000202908353060534
k	2	@	3	0.000202908353060534
{	f	7	3	0.000202908353060534
6	@	f	3	0.000202908353060534
v	7	r	3	0.000202908353060534
s	n	8	3	0.000202908353060534
k	f	@	3	0.000202908353060534
i	b	V	3	0.000202908353060534
i	@	R	3	0.000202908353060534
I	w	Q	3	0.000202908353060534
u	t	P	3	0.000202908353060534
s	3	S	3	0.000202908353060534
T	1	n	3	0.000202908353060534
s	{	f	3	0.000202908353060534
i	f	5	3	0.000202908353060534
t	#	J	3	0.000202908353060534
v	{	t	3	0.000202908353060534
T	I	m	3	0.000202908353060534
_	1	d	3	0.000202908353060534
z	1	 	3	0.000202908353060534
d	P	p	3	0.000202908353060534
2	r	{	3	0.000202908353060534
@	w	E	3	0.000202908353060534
h	I	g	3	0.000202908353060534
l	d	s	3	0.000202908353060534
t	t	1	3	0.000202908353060534
I	g	d	3	0.000202908353060534
b	_	I	3	0.000202908353060534
z	l	@	3	0.000202908353060534
w	3	R	3	0.000202908353060534
#	k	{	3	0.000202908353060534
#	b	w	3	0.000202908353060534
Q	f	l	3	0.000202908353060534
E	f	l	3	0.000202908353060534
P	s	p	3	0.000202908353060534
4	@	R	3	0.000202908353060534
{	m	S	3	0.000202908353060534
h	I	d	3	0.000202908353060534
i	t	E	3	0.000202908353060534
Q	f	p	3	0.000202908353060534
S	i	S	3	0.000202908353060534
d	h	#	3	0.000202908353060534
D	5	 	3	0.000202908353060534
J	2	z	3	0.000202908353060534
I	g	w	3	0.000202908353060534
k	1	Q	3	0.000202908353060534
D	d	r	3	0.000202908353060534
i	z	d	3	0.000202908353060534
t	S	Q	3	0.000202908353060534
n	E	m	3	0.000202908353060534
I	b	u	3	0.000202908353060534
 	i	_	3	0.000202908353060534
S	r	E	3	0.000202908353060534
1	Z	 	3	0.000202908353060534
2	t	b	3	0.000202908353060534
2	5	d	3	0.000202908353060534
{	n	#	3	0.000202908353060534
